customer_id,age,gender,location,income_level,education,account_age_days,total_orders,avg_order_value,last_order_days_ago,product_category_preference,email_open_rate,website_visits_per_month,mobile_app_user,loyalty_program_member,customer_service_interactions,cart_abandonment_rate,review_count,avg_rating_given,social_media_follower,conversion_rate,lifetime_value,churn_probability,response_to_marketing
CUST000171,27,Male,Urban,Medium,Bachelor,74,1,62.42,13,Electronics,17.1,20,Yes,No,,33.2,1.0,4.5,No,0.0,65.62,32.0,0
CUST000172,28,Male,Urban,Medium,High School,243,3,66.15,101,Electronics,19.2,13,Yes,No,0.0,52.5,0.0,4.1,Yes,0.0,209.88,65.5,0
CUST000173,37,Male,Suburban,Medium,Master,311,2,66.41,3,Home,33.6,23,No,No,0.0,34.7,1.0,4.7,Yes,21.2,146.21,44.3,0
CUST000174,42,Female,Rural,High,PhD,792,11,124.84,4,Fashion,40.4,5,No,No,0.0,36.7,4.0,,No,24.1,1539.68,31.6,1
CUST000175,41,Female,Urban,Medium,PhD,857,12,58.92,19,Sports,14.2,9,No,No,0.0,48.7,1.0,4.5,No,5.2,737.16,33.4,1
CUST000176,47,Female,Urban,Very High,Master,613,6,96.58,6,Electronics,35.6,3,Yes,No,1.0,42.4,1.0,3.3,No,35.5,641.37,30.1,1
CUST000177,38,Male,Urban,High,Master,344,4,173.61,46,Home,10.3,12,No,No,0.0,65.3,1.0,4.4,Yes,11.1,715.9,51.2,1
CUST000178,55,Male,Urban,Very High,PhD,1722,24,158.1,56,Electronics,56.2,7,No,No,1.0,25.1,4.0,4.2,Yes,28.9,4434.14,9.7,0
CUST000179,34,Female,Urban,Medium,Master,518,6,112.84,107,Books,44.8,13,No,No,0.0,30.2,0.0,4.4,No,35.3,768.03,32.7,0
CUST000180,70,Female,Urban,High,High School,1660,28,10.86,12,Fashion,22.4,0,Yes,Yes,1.0,59.8,2.0,3.9,No,0.0,324.51,10.7,0
CUST000181,45,Male,Suburban,High,High School,1929,13,142.26,22,Home,34.7,3,No,No,0.0,37.4,2.0,4.3,No,32.8,2041.9,21.4,0
CUST000182,27,Female,Rural,High,PhD,318,5,72.56,52,Electronics,23.4,3,Yes,No,0.0,59.7,0.0,4.7,No,13.3,388.27,54.2,1
CUST000183,25,Male,Suburban,Medium,Bachelor,192,3,66.67,130,Home,34.9,7,No,Yes,0.0,34.5,0.0,4.1,No,29.5,220.95,52.0,0
CUST000184,43,Male,Suburban,Medium,High School,334,4,33.62,78,Home,52.6,6,Yes,No,0.0,28.7,0.0,4.4,No,22.4,155.7,41.2,0
CUST000185,35,Female,Urban,Medium,Master,56,0,58.34,5,Fashion,24.0,11,Yes,No,0.0,45.3,0.0,3.4,No,12.4,0.0,43.8,0
CUST000186,46,Female,Urban,Medium,Master,321,3,139.46,2,Electronics,15.9,5,No,No,0.0,57.2,0.0,4.8,No,7.8,438.34,34.6,0
CUST000187,43,Female,Suburban,High,Bachelor,507,4,151.66,42,Home,59.2,13,Yes,No,0.0,23.2,0.0,4.2,No,25.9,714.38,8.4,0
CUST000188,37,Male,Suburban,Medium,Bachelor,153,1,35.8,34,Electronics,27.9,12,No,No,,43.5,1.0,4.7,No,18.5,38.8,32.1,0
CUST000189,27,Male,Suburban,Medium,Master,113,2,68.57,63,Electronics,42.5,10,Yes,No,0.0,27.3,0.0,4.7,No,19.2,154.63,5.2,0
CUST000190,19,Male,Urban,Low,High School,193,1,19.25,20,Home,17.7,22,Yes,No,0.0,46.0,0.0,4.9,No,0.5,20.27,44.1,1
CUST000191,32,Male,Suburban,Medium,PhD,66,1,112.57,29,Books,47.4,14,Yes,No,0.0,23.9,1.0,3.4,No,11.5,128.58,22.9,0
CUST000192,48,Female,Urban,High,High School,518,8,47.5,21,Sports,37.2,6,No,No,0.0,49.1,1.0,3.9,No,24.6,422.41,27.1,0
CUST000193,40,Male,Urban,High,High School,699,10,87.81,8,Fashion,19.2,10,Yes,No,1.0,57.3,1.0,4.0,No,23.8,928.68,40.4,1
CUST000194,23,Male,Urban,Medium,Master,482,6,75.27,23,Home,50.0,14,No,No,1.0,23.8,0.0,4.4,Yes,25.2,519.36,9.8,1
CUST000195,40,Male,Rural,High,Bachelor,227,2,69.57,8,Home,29.3,8,Yes,No,0.0,37.8,1.0,4.7,No,32.1,151.37,34.0,0
CUST000196,42,Female,Urban,High,Bachelor,1400,24,58.57,120,Books,23.1,12,Yes,No,3.0,52.0,2.0,4.6,No,19.6,1503.09,70.7,0
CUST000197,27,Female,Rural,High,PhD,67,0,61.05,105,Electronics,55.0,9,Yes,No,0.0,28.6,0.0,3.9,No,16.1,0.0,30.8,0
CUST000198,39,Female,Rural,Medium,Bachelor,1,0,92.06,38,Books,40.1,7,No,No,0.0,36.6,0.0,3.9,No,44.5,0.0,21.5,0
CUST000199,38,Male,Suburban,Medium,Bachelor,97,1,59.57,3,Books,28.6,11,Yes,No,0.0,30.9,1.0,4.1,Yes,28.1,64.68,37.1,1
CUST000200,24,Male,Rural,Medium,Master,711,9,79.24,358,Electronics,,5,No,No,0.0,41.3,1.0,3.0,No,15.7,750.81,100.0,0
CUST000201,42,Male,Urban,Medium,Master,1104,9,53.32,8,Fashion,66.7,13,Yes,No,1.0,26.1,3.0,4.1,Yes,47.4,575.9,20.4,1
CUST000202,44,Male,Suburban,Medium,Master,1058,6,36.68,73,Fashion,5.2,3,Yes,No,0.0,66.7,,4.3,No,0.0,223.51,57.5,0
CUST000203,50,Male,Suburban,Medium,High School,306,3,56.5,50,Home,26.1,8,No,No,1.0,52.5,1.0,3.4,No,4.6,182.77,28.3,1
CUST000204,50,Male,Urban,High,Master,1622,17,100.36,60,Fashion,37.8,6,No,No,1.0,32.6,2.0,3.9,No,29.0,1899.59,47.0,0
CUST000205,21,Female,Suburban,Low,Bachelor,1159,11,33.19,13,Electronics,48.6,13,Yes,No,0.0,35.9,,4.7,No,1.9,418.32,21.7,1
CUST000206,26,Non-binary,Urban,Low,High School,978,5,10.0,18,Electronics,31.1,26,Yes,No,0.0,39.0,1.0,4.6,Yes,15.4,54.66,52.8,0
CUST000207,44,Male,Urban,Medium,Bachelor,972,8,33.46,50,Home,21.6,14,Yes,No,1.0,48.7,0.0,4.4,No,0.0,285.03,56.7,0
CUST000208,44,Female,Rural,High,High School,1339,20,93.72,208,Home,50.8,7,No,No,1.0,24.9,0.0,4.1,Yes,31.3,2160.06,59.1,0
CUST000209,44,Male,Suburban,Medium,Bachelor,781,7,10.0,5,Fashion,52.3,12,No,No,0.0,29.3,0.0,4.1,No,43.3,80.98,7.6,1
CUST000210,75,Female,Urban,Very High,Bachelor,3328,52,187.05,48,Home,77.2,0,No,Yes,3.0,13.1,7.0,4.8,Yes,15.5,10000.0,26.7,0
CUST000211,44,Female,Rural,High,Master,723,6,102.54,21,Home,19.2,5,Yes,No,0.0,41.9,0.0,4.4,Yes,26.3,650.68,35.8,0
CUST000212,51,Female,Urban,High,Bachelor,142,5,141.62,33,Fashion,67.1,9,No,No,0.0,21.9,1.0,4.2,Yes,31.3,850.64,1.6,1
CUST000213,49,Male,Rural,High,Master,155,5,108.83,6,Electronics,20.4,8,Yes,No,0.0,,1.0,,No,0.0,577.45,39.5,1
CUST000214,45,Male,Rural,Medium,High School,415,6,87.25,86,Fashion,36.5,7,No,No,0.0,29.9,0.0,4.1,No,26.4,580.82,38.7,0
CUST000215,34,Male,Rural,High,Master,813,8,175.06,42,Fashion,51.3,10,Yes,No,1.0,36.5,2.0,4.8,Yes,13.9,1616.01,33.6,1
CUST000216,47,Male,Suburban,Medium,High School,114,0,31.84,58,Home,23.7,5,Yes,No,0.0,44.7,0.0,4.6,No,0.0,0.0,26.8,0
CUST000217,28,Female,Suburban,Low,Bachelor,127,2,72.79,72,Home,29.5,10,No,No,0.0,37.8,,4.5,Yes,7.7,158.46,25.4,1
CUST000218,35,Female,Suburban,High,Master,52,1,67.27,99,Fashion,36.1,6,No,No,0.0,37.2,,4.8,Yes,36.5,74.56,50.3,1
CUST000219,32,Female,Suburban,Medium,High School,114,1,37.61,41,Home,9.4,13,No,No,0.0,55.6,1.0,4.5,No,0.0,38.67,42.4,0
CUST000220,38,Female,Urban,Medium,Master,167,1,100.59,11,Books,70.8,19,Yes,No,0.0,14.0,0.0,4.3,Yes,29.4,121.96,11.0,1
CUST000221,65,Female,Urban,Very High,PhD,745,13,68.08,145,Electronics,52.9,5,No,No,1.0,33.4,2.0,4.9,No,0.0,1025.5,30.4,1
CUST000222,18,Male,Suburban,Medium,Bachelor,245,10,96.01,53,Books,21.4,9,Yes,No,0.0,49.0,0.0,4.7,No,10.0,1021.74,37.7,1
CUST000223,46,Male,Suburban,Medium,High School,73,0,62.8,18,Electronics,15.5,7,Yes,No,0.0,36.4,0.0,3.8,No,13.3,0.0,39.3,1
CUST000224,18,Female,Suburban,Medium,Bachelor,86,0,70.19,34,Electronics,54.2,13,Yes,No,0.0,18.6,0.0,4.2,Yes,5.2,0.0,25.3,0
CUST000225,32,Male,Suburban,Medium,PhD,456,4,60.04,9,Books,53.3,8,No,No,0.0,33.5,0.0,4.6,Yes,12.9,278.56,21.7,1
CUST000226,51,Male,Suburban,High,Master,111,0,157.24,36,Books,30.4,7,Yes,No,0.0,42.3,0.0,3.7,Yes,17.9,0.0,26.9,1
CUST000227,38,Male,Suburban,High,Master,881,13,46.62,145,Books,72.3,7,Yes,No,0.0,21.0,1.0,4.6,Yes,40.6,737.51,36.5,1
CUST000228,25,Female,Urban,Low,Master,56,1,29.56,1,Sports,33.9,18,Yes,No,0.0,38.2,0.0,4.0,Yes,15.1,32.57,22.7,0
CUST000229,29,Female,Urban,Medium,PhD,125,1,10.0,33,Sports,40.1,17,No,No,0.0,,0.0,4.6,Yes,24.5,11.2,27.4,0
CUST000230,46,Male,Urban,High,High School,1556,12,105.63,66,Fashion,33.3,14,No,No,0.0,34.2,0.0,4.5,No,22.3,1394.19,23.7,0
CUST000231,29,Female,Suburban,High,Master,454,6,110.17,4,Fashion,57.0,9,Yes,No,0.0,28.6,1.0,4.4,No,24.6,774.05,1.4,1
CUST000232,40,Female,Urban,Medium,Master,3136,35,55.5,308,Fashion,58.7,12,Yes,Yes,1.0,30.1,4.0,4.2,No,46.2,2284.57,76.7,1
CUST000233,38,Female,Suburban,Medium,Master,111,1,43.99,63,Home,6.6,9,Yes,No,0.0,46.8,0.0,4.1,No,9.5,44.86,49.6,0
CUST000234,30,Female,Urban,Medium,High School,48,1,34.63,3,Fashion,16.7,17,Yes,No,1.0,56.3,0.0,4.3,No,10.3,36.36,47.8,0
CUST000235,63,Female,Urban,High,PhD,70,2,145.26,57,Home,16.0,3,No,No,0.0,61.2,0.0,4.8,No,0.0,304.46,40.8,1
CUST000236,45,Female,Suburban,High,Bachelor,2017,22,91.01,25,Electronics,,10,No,No,,54.5,4.0,4.3,Yes,24.2,2150.58,40.0,1
CUST000237,18,Male,Urban,Low,Bachelor,515,4,10.0,89,Books,58.4,23,No,No,0.0,20.3,0.0,4.2,Yes,3.6,47.01,15.4,0
CUST000238,40,Male,Suburban,Medium,High School,284,5,86.76,58,Fashion,27.0,10,Yes,No,1.0,50.8,1.0,4.5,No,31.8,468.94,57.8,1
CUST000239,30,Male,Rural,Low,Master,293,3,29.74,27,Fashion,38.2,5,Yes,No,0.0,36.3,0.0,4.8,No,15.2,99.44,23.7,1
CUST000240,48,Male,Suburban,High,High School,919,5,125.47,21,Books,54.2,10,No,No,,27.0,1.0,3.7,No,28.3,729.36,34.0,1
CUST000241,28,Male,Suburban,High,PhD,563,6,115.88,23,Electronics,30.9,17,No,No,1.0,45.1,3.0,4.2,Yes,5.6,759.73,38.5,1
CUST000242,36,Male,Suburban,Low,High School,289,3,31.97,62,Fashion,31.7,5,Yes,No,0.0,42.5,0.0,4.8,No,30.8,105.03,48.3,0
CUST000243,44,Male,Urban,High,Master,852,10,138.93,69,Electronics,25.9,14,Yes,No,,58.4,2.0,3.7,No,30.1,1497.25,36.6,0
CUST000244,48,Male,Suburban,High,High School,320,6,101.42,5,Electronics,27.8,4,No,No,0.0,,0.0,4.6,No,14.6,659.27,13.4,1
CUST000245,23,Male,Urban,Medium,Bachelor,327,3,46.33,62,Electronics,51.9,16,Yes,No,0.0,26.4,0.0,4.0,No,22.0,160.63,26.1,1
CUST000246,33,Female,Urban,Medium,High School,1201,5,50.1,51,Fashion,24.5,11,No,No,0.0,41.4,1.0,4.8,No,0.0,268.91,60.9,1
CUST000247,32,Female,Urban,Medium,Master,78,0,60.5,31,Electronics,26.0,11,No,No,0.0,31.0,0.0,3.4,Yes,0.0,0.0,32.1,0
CUST000248,30,Female,Suburban,Medium,Bachelor,342,4,60.71,18,Fashion,56.9,10,Yes,No,0.0,26.3,1.0,,Yes,15.1,284.29,30.2,1
CUST000249,59,Male,Suburban,Very High,PhD,82,2,18.5,105,Electronics,18.0,2,No,No,,59.9,0.0,3.8,No,5.3,39.0,47.8,0
CUST000250,42,Male,Rural,High,PhD,28,1,155.72,13,Fashion,63.0,8,No,No,0.0,16.0,0.0,3.1,No,32.5,185.15,9.0,1
CUST000251,22,Male,Urban,Low,High School,1810,15,36.99,50,Fashion,28.1,17,No,No,1.0,29.1,3.0,4.8,Yes,0.0,601.62,39.3,0
CUST000252,49,Male,Urban,Very High,Master,638,12,119.76,26,Fashion,45.2,8,No,No,0.0,,4.0,3.4,No,26.5,1631.99,12.9,0
CUST000253,63,Female,Suburban,Medium,High School,3379,30,23.6,24,Sports,30.6,4,No,No,0.0,45.9,6.0,4.6,No,0.0,772.99,38.6,0
CUST000254,50,Male,Suburban,Very High,High School,1528,24,185.37,12,Home,50.1,10,Yes,Yes,0.0,35.8,6.0,3.6,No,43.1,5117.55,33.6,1
CUST000255,19,Female,Urban,Medium,Bachelor,2146,26,10.0,15,Sports,62.9,20,Yes,Yes,3.0,,4.0,3.9,No,32.2,309.06,28.1,1
CUST000256,32,Female,Urban,High,High School,1698,19,79.47,1,Home,49.8,19,No,No,1.0,33.8,2.0,4.8,No,26.5,1735.51,12.1,0
CUST000257,53,Male,Suburban,High,Master,1706,20,122.62,9,Home,21.2,2,Yes,No,0.0,38.4,4.0,3.5,No,25.1,2608.37,31.8,0
CUST000258,29,Female,Urban,Low,High School,768,4,10.0,104,Electronics,30.9,17,Yes,No,0.0,41.7,0.0,4.7,No,0.0,43.71,41.1,0
CUST000259,43,Male,Suburban,Medium,High School,954,13,75.23,18,Fashion,17.3,7,Yes,No,0.0,49.2,2.0,4.6,No,29.8,1028.75,42.0,1
CUST000260,47,Male,Suburban,High,Master,2157,23,75.63,13,Fashion,29.7,4,No,No,3.0,,4.0,3.9,No,19.9,1894.48,16.0,0
CUST000261,26,Female,Urban,Medium,Bachelor,2151,17,43.39,9,Home,32.8,21,Yes,Yes,3.0,30.0,2.0,3.9,No,2.6,810.21,33.6,0
CUST000262,37,Non-binary,Urban,High,High School,1921,21,172.98,29,Fashion,35.6,17,No,No,2.0,42.8,4.0,,No,31.9,4020.54,25.7,1
CUST000263,18,Female,Rural,Medium,Bachelor,330,0,84.67,89,Home,42.5,11,Yes,No,0.0,31.9,0.0,4.9,Yes,0.0,0.0,35.0,0
CUST000264,25,Female,Urban,Low,Bachelor,1176,4,56.33,98,Books,39.6,16,No,No,0.0,44.6,0.0,4.4,No,5.3,252.09,55.1,0
CUST000265,34,Male,Urban,Low,Bachelor,457,1,19.19,31,Fashion,14.1,13,Yes,No,0.0,45.6,0.0,4.9,No,8.2,20.0,43.4,0
CUST000266,23,Male,Suburban,Medium,Master,451,5,40.47,82,Electronics,43.9,11,Yes,No,0.0,31.9,2.0,4.7,No,22.9,229.0,34.6,1
CUST000267,57,Male,Suburban,Very High,PhD,1463,23,203.12,3,Fashion,45.8,2,No,No,4.0,40.3,9.0,,No,20.0,5313.66,15.1,0
CUST000268,20,Male,Suburban,Medium,Bachelor,917,10,65.66,153,Fashion,22.4,14,Yes,No,0.0,56.1,2.0,,No,4.7,700.72,72.5,0
CUST000269,32,Male,Suburban,Medium,Bachelor,1081,14,149.8,26,Home,61.0,16,No,No,0.0,21.9,1.0,4.5,No,37.6,2480.99,13.5,0
CUST000270,39,Female,Rural,High,Bachelor,1205,12,159.86,0,Sports,63.4,6,Yes,No,1.0,28.0,2.0,4.1,Yes,51.0,2283.18,0.0,1
CUST000271,55,Female,Urban,Medium,High School,459,7,77.48,16,Home,43.4,6,No,No,0.0,,2.0,4.7,No,18.8,612.98,20.7,1
CUST000272,20,Female,Suburban,Low,Bachelor,391,3,10.0,32,Fashion,13.0,10,Yes,No,0.0,61.0,0.0,4.7,No,0.0,31.17,50.1,1
CUST000273,51,Female,Suburban,High,PhD,230,1,228.28,18,Books,28.0,11,No,No,0.0,45.5,0.0,4.9,No,25.8,247.46,32.9,0
CUST000274,38,Male,Urban,Medium,Bachelor,420,3,39.22,99,Sports,18.0,14,No,No,0.0,45.2,1.0,4.3,No,30.0,124.01,45.6,0
CUST000275,26,Female,Urban,Medium,High School,1845,21,38.06,41,Fashion,58.6,17,Yes,No,3.0,18.9,1.0,4.9,No,24.4,939.77,11.9,0
CUST000276,43,Female,Suburban,Medium,Bachelor,1219,14,64.15,111,Fashion,60.9,4,No,No,1.0,29.9,6.0,4.6,No,35.6,1062.18,44.1,0
CUST000277,40,Male,Suburban,Medium,High School,312,2,49.6,29,Electronics,15.1,17,Yes,No,0.0,47.9,0.0,4.6,No,21.7,103.69,24.6,0
CUST000278,30,Female,Rural,Medium,Bachelor,606,4,71.73,108,Books,72.2,9,Yes,No,1.0,11.7,0.0,3.3,Yes,36.9,349.07,0.4,1
CUST000279,38,Male,Suburban,High,High School,197,4,178.42,46,Electronics,37.9,7,No,No,0.0,43.9,0.0,4.3,No,9.8,794.83,44.8,1
CUST000280,33,Female,Suburban,Low,Master,146,1,10.0,12,Home,13.7,7,No,No,0.0,61.5,0.0,4.9,No,27.4,10.41,35.6,1
CUST000281,39,Female,Suburban,Medium,Master,369,2,86.42,16,Electronics,24.3,16,Yes,No,0.0,56.3,0.0,4.0,No,10.5,185.44,27.8,0
CUST000282,45,Female,Suburban,Medium,High School,138,1,36.69,10,Sports,13.9,10,No,No,0.0,52.7,0.0,3.7,No,7.1,38.22,40.2,0
CUST000283,57,Non-binary,Suburban,Medium,High School,681,11,92.21,14,Books,12.9,3,Yes,No,0.0,39.8,1.0,4.0,No,0.0,1053.56,52.3,0
CUST000284,23,Female,Suburban,Medium,PhD,300,4,105.26,122,Home,29.6,17,Yes,No,1.0,29.5,0.0,4.8,No,0.0,458.43,56.0,0
CUST000285,63,Male,Suburban,Medium,Master,133,4,99.77,91,Home,43.2,3,Yes,No,1.0,38.5,1.0,3.5,No,7.9,450.8,18.3,0
CUST000286,18,Male,Suburban,Low,Master,602,4,40.05,72,Books,,16,Yes,No,0.0,39.3,1.0,3.7,No,0.0,169.28,40.4,0
CUST000287,36,Male,Urban,High,Bachelor,839,17,255.59,234,Home,70.6,21,Yes,No,3.0,23.5,3.0,3.6,Yes,45.1,5265.31,44.4,0
CUST000288,45,Male,Suburban,Medium,High School,1629,14,51.49,20,Home,37.9,8,No,Yes,1.0,37.4,3.0,2.9,Yes,11.9,802.82,21.6,0
CUST000289,41,Female,Urban,High,Master,873,14,95.27,49,Electronics,45.1,7,Yes,No,0.0,42.6,3.0,4.0,No,21.2,1514.24,26.6,0
CUST000290,30,Male,Suburban,Medium,PhD,148,0,66.22,187,Fashion,25.0,16,No,No,0.0,52.3,0.0,4.0,No,0.0,0.0,78.3,0
CUST000291,35,Non-binary,Urban,Medium,High School,706,2,28.05,68,Fashion,7.0,11,Yes,No,,56.5,0.0,4.1,No,11.6,57.28,50.2,0
CUST000292,32,Female,Suburban,Medium,Master,2330,24,52.69,71,Electronics,54.0,11,Yes,No,2.0,26.5,4.0,3.4,No,12.4,1469.42,30.9,1
CUST000293,30,Male,Rural,High,Bachelor,1158,11,48.64,20,Books,,7,Yes,No,0.0,,1.0,4.1,Yes,24.9,604.06,31.0,0
CUST000294,48,Male,Suburban,High,High School,434,4,75.71,7,Home,22.7,4,No,No,0.0,37.6,0.0,4.5,No,4.1,323.46,25.6,1
CUST000295,42,Male,Suburban,High,Master,846,11,220.55,5,Fashion,40.4,8,No,No,0.0,44.6,2.0,4.4,No,25.2,2720.09,41.0,1
CUST000296,29,Female,Suburban,Medium,Bachelor,9,0,15.0,10,Fashion,50.7,19,No,No,0.0,37.8,,4.8,No,4.5,0.0,38.2,0
CUST000297,48,Female,Suburban,High,High School,188,2,99.25,56,Home,30.8,12,Yes,No,0.0,43.4,0.0,4.3,No,9.2,216.84,41.0,0
CUST000298,41,Male,Urban,Medium,Bachelor,357,4,38.19,17,Electronics,17.4,8,No,No,0.0,45.5,0.0,3.9,Yes,11.8,160.73,33.2,0
CUST000299,47,Female,Urban,Medium,Bachelor,399,6,57.94,122,Fashion,55.3,9,No,No,0.0,35.4,0.0,4.6,No,33.7,405.31,47.8,0
CUST000300,45,Female,Urban,High,Master,1552,24,109.95,61,Electronics,26.8,10,Yes,Yes,0.0,36.0,,3.9,No,19.7,2850.96,41.8,0
CUST000301,28,Female,Rural,High,High School,2654,51,144.43,267,Electronics,86.6,7,Yes,No,3.0,10.6,2.0,4.1,Yes,42.5,9279.6,45.5,0
CUST000302,31,Female,Urban,Medium,Master,372,3,51.37,22,Electronics,14.9,13,Yes,No,,42.6,1.0,3.7,Yes,11.3,161.0,42.0,1
CUST000303,46,Male,Suburban,High,Bachelor,368,3,148.7,268,Electronics,35.3,5,No,No,0.0,32.4,0.0,,Yes,33.1,493.34,81.9,0
CUST000304,45,Male,Rural,Very High,Master,103,2,119.77,9,Home,45.6,6,No,No,0.0,42.7,0.0,4.1,No,28.2,272.31,22.5,1
CUST000305,37,Female,Suburban,Medium,Bachelor,177,1,73.05,28,Fashion,,13,No,No,0.0,21.8,0.0,4.2,Yes,26.8,83.59,16.9,1
CUST000306,39,Non-binary,Urban,Medium,Master,103,1,96.55,104,Sports,28.2,12,No,No,0.0,57.2,0.0,2.8,Yes,26.8,104.72,49.1,1
CUST000307,53,Male,Urban,High,High School,343,10,67.07,29,Home,31.1,7,No,No,0.0,44.3,2.0,4.2,Yes,8.5,733.28,48.3,1
CUST000308,30,Male,Urban,Low,High School,832,8,28.69,134,Fashion,18.7,12,Yes,No,1.0,59.0,1.0,4.7,Yes,1.9,242.4,62.0,0
CUST000309,44,Male,Suburban,High,High School,16,1,152.93,6,Electronics,36.7,6,Yes,No,,49.6,1.0,3.9,No,12.2,169.77,40.6,0
CUST000310,35,Male,Urban,Medium,Bachelor,1331,21,116.17,7,Fashion,15.2,8,No,No,0.0,56.2,1.0,4.2,No,12.5,2550.81,28.7,0
CUST000311,35,Male,Suburban,Medium,Bachelor,832,8,87.45,60,Books,36.4,7,Yes,No,0.0,46.1,,4.4,No,13.5,776.0,58.6,0
CUST000312,51,Male,Rural,High,High School,363,6,138.03,12,Electronics,30.7,6,No,Yes,0.0,47.8,0.0,3.9,Yes,13.0,904.46,34.5,0
CUST000313,47,Female,Urban,High,Master,562,5,122.49,77,Home,47.5,3,Yes,No,1.0,26.5,0.0,4.3,No,22.5,699.72,17.0,0
CUST000314,47,Male,Urban,Very High,Bachelor,87,0,286.79,11,Electronics,19.4,11,No,No,0.0,54.7,0.0,3.6,No,23.7,0.0,23.5,0
CUST000315,53,Male,Suburban,Very High,High School,1218,16,66.63,27,Home,37.7,6,Yes,Yes,0.0,29.7,3.0,3.4,Yes,32.3,1186.65,32.1,1
CUST000316,38,Male,Urban,High,High School,1027,13,131.38,2,Books,34.7,7,Yes,No,1.0,41.4,2.0,4.5,Yes,31.9,1885.74,13.1,1
CUST000317,46,Female,Suburban,Medium,PhD,354,2,51.18,321,Books,,9,Yes,No,0.0,55.0,0.0,4.2,No,0.0,109.67,93.5,1
CUST000318,34,Female,Suburban,Medium,Bachelor,193,1,102.56,60,Home,7.7,17,No,No,0.0,70.4,0.0,4.1,No,0.0,104.93,49.9,1
CUST000319,41,Female,Urban,Medium,Bachelor,616,4,100.49,18,Fashion,28.9,10,No,No,0.0,47.2,1.0,4.5,Yes,6.7,436.81,19.3,0
CUST000320,36,Female,Rural,Medium,Bachelor,256,3,136.3,2,Home,33.5,2,No,No,0.0,49.6,0.0,4.8,No,11.4,449.99,40.4,1
CUST000321,39,Male,Urban,Medium,High School,833,5,10.0,34,Sports,,9,No,No,,45.1,1.0,4.5,No,0.0,52.97,44.5,1
CUST000322,45,Male,Urban,High,Bachelor,918,9,107.3,15,Books,27.8,11,No,No,0.0,44.7,3.0,,No,12.4,1046.24,36.3,0
CUST000323,28,Female,Rural,Medium,High School,2254,19,27.61,92,Fashion,55.2,11,Yes,No,0.0,25.9,6.0,4.0,Yes,10.2,611.46,51.2,1
CUST000324,63,Female,Urban,Medium,Bachelor,389,5,19.76,29,Books,61.5,2,Yes,No,0.0,30.4,2.0,4.2,No,4.6,117.03,12.7,1
CUST000325,25,Female,Urban,Medium,PhD,32,0,69.6,74,Home,42.0,17,Yes,No,0.0,25.7,0.0,3.7,Yes,3.7,0.0,11.7,0
CUST000326,23,Female,Rural,Low,High School,1175,7,58.51,24,Fashion,25.2,10,No,No,1.0,55.1,2.0,4.6,No,15.2,440.53,46.9,1
CUST000327,51,Female,Urban,High,Master,7,0,146.93,11,Home,14.8,7,No,No,0.0,59.7,0.0,4.3,Yes,16.4,0.0,28.6,0
CUST000328,47,Male,Urban,Medium,Master,447,3,65.89,62,Fashion,29.8,8,Yes,No,0.0,41.3,0.0,4.7,No,9.9,215.34,24.3,0
CUST000329,45,Female,Suburban,Very High,PhD,219,7,187.43,12,Books,66.0,8,Yes,No,0.0,15.1,2.0,4.5,No,28.2,1571.79,17.7,0
CUST000330,45,Female,Urban,Very High,PhD,389,7,164.8,5,Fashion,18.6,9,No,No,0.0,39.2,0.0,4.8,No,20.4,1217.97,7.2,1
CUST000331,37,Male,Suburban,Medium,High School,127,1,55.74,21,Sports,19.5,7,Yes,No,0.0,44.5,0.0,4.6,Yes,0.0,59.0,23.3,0
CUST000332,27,Female,Suburban,High,PhD,649,11,176.25,26,Home,28.2,10,Yes,No,1.0,32.4,4.0,4.6,No,28.8,2102.77,38.9,0
CUST000333,38,Female,Suburban,Medium,Bachelor,556,4,72.02,36,Home,20.6,4,Yes,No,0.0,44.6,0.0,4.1,No,5.0,305.88,50.1,0
CUST000334,29,Male,Urban,Medium,Master,308,6,126.78,101,Books,8.4,16,Yes,No,0.0,55.0,1.0,4.5,No,5.2,779.85,56.7,0
CUST000335,49,Male,Rural,High,High School,843,12,163.22,187,Home,36.3,6,Yes,No,0.0,40.9,1.0,4.0,Yes,7.2,2171.94,52.3,0
CUST000336,36,Male,Urban,High,Bachelor,57,1,217.43,57,Books,51.2,11,No,No,0.0,28.9,0.0,3.9,No,47.3,250.83,17.3,0
CUST000337,28,Male,Suburban,Medium,High School,1147,10,113.78,24,Fashion,14.2,9,Yes,No,0.0,54.1,1.0,3.7,No,19.5,1186.27,50.4,1
CUST000338,34,Male,Rural,Low,High School,387,2,45.04,95,Books,26.4,3,No,No,0.0,31.6,0.0,3.9,No,8.6,97.21,44.4,0
CUST000339,42,Male,Urban,Medium,Master,679,11,57.39,80,Books,23.1,9,No,No,0.0,37.2,,4.5,No,24.9,675.04,38.4,1
CUST000340,31,Male,Urban,Medium,High School,198,4,54.34,210,Electronics,23.5,19,Yes,No,0.0,50.3,0.0,4.3,Yes,8.0,232.68,87.8,0
CUST000341,28,Male,Urban,Medium,High School,2102,23,53.04,73,Home,31.3,19,Yes,No,0.0,30.1,6.0,4.6,No,28.6,1334.47,41.1,0
CUST000342,40,Female,Rural,High,Bachelor,415,5,87.94,57,Sports,2.9,4,Yes,No,0.0,64.0,0.0,4.3,No,0.0,443.53,60.6,0
